"","StudyID","SiteID","study_type","species","Trait","studyunit","ID","mean.elev","r.elev","mean.lat","mean.long","mean.temp","r.temp","mean.seasonality","dist.km","mean.dist.km","studysite","Coord","coor.var","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","elevation_site","breed","Year","TRAIT_CAT1","TRAIT_CAT2","TRAIT_CAT3","TRAIT_CAT4","n","estimate","p.value"
"599","Vita2010FunE","Vita2010FunE.9","common.garden","Quercus_petraea","Senecence_2007_50percent_of_leaf_unfunctional","Vita2010FunE.9_Quercus_petraea_Senecence_2007_50percent_of_leaf_unfunctional","Vita2010FunE.9_Quercus_petraea",800,800,42.9444433333333,-0.02222,7.2,7.8,527.633333333333,39.056327066298,17.3711536973305,"Garden","extracted",1,"Fagaceae","F0",2,"perennial","tree","native","France","France","Europe",1190,"outcrossing",2007,"PHENOLOGY","END_GROWTH","SENESCENCE","peak",6,-0.018891896154715,0.897859378494071
"600","Vita2013Oeco","Vita2013Oeco.1","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.1_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.1_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.01952811131994,0.926821676042466
"601","Vita2013Oeco","Vita2013Oeco.1","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.1_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.1_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.223401567415667,0.1628400716729
"602","Vita2013Oeco","Vita2013Oeco.10","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.10_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.10_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0721334794225589,0.729691876552435
"603","Vita2013Oeco","Vita2013Oeco.10","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.10_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.10_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.166986993382169,0.374244231906983
"604","Vita2013Oeco","Vita2013Oeco.11","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.11_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.11_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.236585011537236,0.113437324576764
"605","Vita2013Oeco","Vita2013Oeco.12","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.12_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.12_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.228324725139979,0.144391363298533
"606","Vita2013Oeco","Vita2013Oeco.13","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.13_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.13_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.160315501712239,0.399244528694703
"607","Vita2013Oeco","Vita2013Oeco.13","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.13_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.13_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.188475700046472,0.293718905522596
"608","Vita2013Oeco","Vita2013Oeco.14","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.14_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.14_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0324722537428216,0.878315671951487
"609","Vita2013Oeco","Vita2013Oeco.14","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.14_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.14_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.256057985313177,0.0404656193234584
"610","Vita2013Oeco","Vita2013Oeco.15","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.15_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.15_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0115985348261104,0.956536434833245
"611","Vita2013Oeco","Vita2013Oeco.15","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.15_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.15_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.257551480624295,0.0348689959779892
"612","Vita2013Oeco","Vita2013Oeco.16","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.16_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.16_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.0736029524809614,0.724185272572518
"613","Vita2013Oeco","Vita2013Oeco.16","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.16_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.16_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.259336667607822,0.0281793069822142
"614","Vita2013Oeco","Vita2013Oeco.2","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.2_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.2_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.00896805988631442,0.966393698761786
"615","Vita2013Oeco","Vita2013Oeco.2","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.2_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.2_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.264841718145779,0.00755005282296153
"616","Vita2013Oeco","Vita2013Oeco.25","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.25_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.25_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.220626080467143,0.173240743797889
"617","Vita2013Oeco","Vita2013Oeco.25","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.25_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.25_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.00810211768886726,0.969638672001394
"618","Vita2013Oeco","Vita2013Oeco.26","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.26_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.26_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.185504927324826,0.304851378349443
"619","Vita2013Oeco","Vita2013Oeco.26","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.26_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.26_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.240634277165742,0.0982633803535762
"620","Vita2013Oeco","Vita2013Oeco.27","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.27_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.27_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.185238036504697,0.305851506962841
"621","Vita2013Oeco","Vita2013Oeco.27","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.27_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.27_Acer_pseudoplatanus",1030,1020,46.33889,8.05,1.86666666666667,2.4,576.6,221.168793766018,98.9953614114881,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,0.827252966359641,0.0706301010291157
"622","Vita2013Oeco","Vita2013Oeco.28","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.28_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.28_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0272980831998101,0.897705008790294
"623","Vita2013Oeco","Vita2013Oeco.29","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.29_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.29_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.182042970721103,0.317824480444343
"624","Vita2013Oeco","Vita2013Oeco.29","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.29_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.29_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0990212630933386,0.628934414055213
"625","Vita2013Oeco","Vita2013Oeco.3","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.3_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.3_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0113685498124859,0.957398265122752
"626","Vita2013Oeco","Vita2013Oeco.3","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.3_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.3_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.137272745685991,0.485593394580232
"627","Vita2013Oeco","Vita2013Oeco.30","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.30_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.30_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.211786305012548,0.206366320630695
"628","Vita2013Oeco","Vita2013Oeco.30","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.30_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.30_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0357042724101422,0.866204223732095
"629","Vita2013Oeco","Vita2013Oeco.31","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.31_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.31_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.246663562500884,0.0756696441617469
"630","Vita2013Oeco","Vita2013Oeco.31","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.31_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.31_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0816993051233619,0.693845548119234
"631","Vita2013Oeco","Vita2013Oeco.32","common.garden","Acer_pseudoplatanus","Date_of_leaf_unfolding","Vita2013Oeco.32_Acer_pseudoplatanus_Date_of_leaf_unfolding","Vita2013Oeco.32_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.156225043612463,0.414572834799476
"632","Vita2013Oeco","Vita2013Oeco.32","common.garden","Acer_pseudoplatanus","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.32_Acer_pseudoplatanus_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.32_Acer_pseudoplatanus",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Aceraceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0699854301798363,0.737741331043212
"633","Vita2013Oeco","Vita2013Oeco.33","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.33_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.33_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.146110079738166,0.452476966493781
"634","Vita2013Oeco","Vita2013Oeco.33","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.33_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.33_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.137714429942558,0.48393825686187
"635","Vita2013Oeco","Vita2013Oeco.34","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.34_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.34_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.214893741805488,0.19472172210369
"636","Vita2013Oeco","Vita2013Oeco.34","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.34_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.34_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0707763125159548,0.734777632052738
"637","Vita2013Oeco","Vita2013Oeco.35","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.35_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.35_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.0502728370134685,0.811610969798219
"638","Vita2013Oeco","Vita2013Oeco.35","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.35_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.35_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0467132158815619,0.8249500533424
"639","Vita2013Oeco","Vita2013Oeco.36","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.36_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.36_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.109217805320014,0.590724581159164
"640","Vita2013Oeco","Vita2013Oeco.37","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.37_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.37_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.142554802649145,0.465799771465376
"641","Vita2013Oeco","Vita2013Oeco.37","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.37_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.37_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0350415724955436,0.868687580583282
"642","Vita2013Oeco","Vita2013Oeco.38","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.38_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.38_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.165643345191418,0.379279328285572
"643","Vita2013Oeco","Vita2013Oeco.38","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.38_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.38_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.03473814249867,0.869824633636999
"644","Vita2013Oeco","Vita2013Oeco.39","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.39_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.39_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.170491981230529,0.36110987743551
"645","Vita2013Oeco","Vita2013Oeco.39","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.39_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.39_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.113645871454592,0.574131145532308
"646","Vita2013Oeco","Vita2013Oeco.4","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.4_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.4_Fraxinus_excelsior",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,0.0587436886240268,0.836399363319872
"647","Vita2013Oeco","Vita2013Oeco.40","common.garden","Sorbus_aria","Date_of_leaf_unfolding","Vita2013Oeco.40_Sorbus_aria_Date_of_leaf_unfolding","Vita2013Oeco.40_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.212953627264456,0.201991976152957
"648","Vita2013Oeco","Vita2013Oeco.40","common.garden","Sorbus_aria","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.40_Sorbus_aria_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.40_Sorbus_aria",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.217785766877359,0.183884342895051
"649","Vita2013Oeco","Vita2013Oeco.41","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.41_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.41_Sorbus_aucuparia",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.0583853476376165,0.781210696016665
