"","StudyID","SiteID","study_type","species","Trait","Year","PopID","elev","traitmean","traitvar","lat.pop","long.pop","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","studyunit","ID","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","latitude_site","longitude_site","elevation_site","breed","r.temp","var","elev.diff","symp","direction","factor.site","factor.site2","factor.pop","st.traitmean","sample.size"
"532","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,153.5556,"21.9931",46.4863,7.1303,1448,139,104,9,395,337,375,393,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",0.700174582695106,14
"533","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,101.4286,"24.5171",46.4295,7.1773,1659,162,121,9,455,381,419,455,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",-1.03590099410622,14
"534","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,164.625,"18.9265",46.7214,8.2639,1389,158,88,20,452,273,452,278,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",1.06883794313873,14
"535","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,151.125,"27.8603",46.7286,8.2451,1646,174,111,15,502,352,502,363,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",0.619224109869635,14
"536","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,179.125,"30.7318",46.6449,7.9737,1397,151,96,16,430,296,430,306,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",1.55175650479812,14
"537","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,113.1111,"24.3456",46.6527,7.9713,1900,184,140,9,532,433,532,470,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",-0.646818504686504,14
"538","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,145.75,"33.1214",46.2917,7.7973,1137,124,76,16,346,238,346,245,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",0.440211194771757,14
"539","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,119.1429,"17.3828",46.2493,7.923,1560,157,109,11,447,346,447,353,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",-0.445931043981875,14
"540","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,106.125,"17.6912",46.3195,7.6853,1237,129,87,13,363,271,363,281,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",-0.879488667694,14
"541","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,142.5714,"22.0906",46.3362,7.6712,1629,157,121,8,446,376,446,399,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",0.33434878511034,14
"542","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,137,"21.0713",46.0157,7.1692,1177,110,87,8,311,270,311,295,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",0.148794821356605,14
"543","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,89.4286,"20.8302",46.1611,7.2607,1519,141,115,7,399,357,392,396,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",-1.43555773478985,14
"544","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,166.7143,"22.2237",46.2119,7.4255,1199,119,87,10,335,268,335,290,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",600,"foreign site","up","high","high","low",1.13842151216459,14
"545","Frei2014GlCB","h","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,85.75,"17.744",46.131,7.4828,1344,130,101,9,368,306,368,324,"Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"outcrossing",6.4,"fitness",0,"home site",NA,"high","high","high",-1.55807250864642,14
"546","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,417.04,"52.5029",46.2803,7.0907,1448,139,104,9,395,337,375,393,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",1.65229433931641,28
"547","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,156.84,"84.3243",46.2965,7.1501,1659,162,121,9,455,381,419,455,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.424506629859274,28
"548","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,237.7333,"76.49",46.7184,7.9106,1389,158,88,20,452,273,452,278,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",0.221147804575081,28
"549","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,294.2,"120.4889",46.7233,7.9051,1646,174,111,15,502,352,502,363,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",0.671839954022247,28
"550","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,184.5833,"53.0199",46.4726,7.1106,1397,151,96,16,430,296,430,306,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-0.203071916838014,28
"551","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,214.96,"120.3376",46.4726,7.1106,1900,184,140,9,532,433,532,470,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",0.0393814267452251,28
"552","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,409.1,"252.5661",46.9194,8.6515,1137,124,76,16,346,238,346,245,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",1.58892078168668,28
"553","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,220.92,"39.9264",46.9192,8.6635,1560,157,109,11,447,346,447,353,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",0.0869515027494027,28
"554","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,432.4833,"130.5989",46.5651,7.6118,1237,129,87,13,363,271,363,281,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",1.77555590890623,28
"555","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,187.84,"84.5805",46.5511,7.578,1629,157,121,8,446,376,446,399,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.177078382186537,28
"556","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,245.9,"71.9777",46.7197,8.2272,1177,110,87,8,311,270,311,295,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",0.28633078103537,28
"557","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,429.8333,"198.374",46.7286,8.2451,1519,141,115,7,399,357,392,396,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",1.7544047845084,28
"558","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,96.96,"36.3761",46.7495,9.4055,1199,119,87,10,335,268,335,290,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-0.902442225686483,28
"559","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,90.5,"34.3219",46.7317,9.3811,1344,130,101,9,368,306,368,324,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.954003079878931,28
"560","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,391.9333,"131.1398",46.478,7.4243,1448,139,104,9,395,337,375,393,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",1.45190379783753,28
"561","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,375.86,"128.3729",46.4181,7.4019,1659,162,121,9,455,381,419,455,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",1.3236138477305,28
"562","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,21.1667,"8.8571",46.7004,9.1633,1389,158,88,20,452,273,452,278,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-1.50739072260048,28
"563","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,40.06,"16.4299",46.7042,9.1316,1646,174,111,15,502,352,502,363,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-1.3565927835116,28
"564","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,219.9833,"158.7857",46.6439,7.9564,1397,151,96,16,430,296,430,306,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",0.079475178891498,28
"565","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,105.4,"76.3226",46.6527,7.9713,1900,184,140,9,532,433,532,470,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.835077889868486,28
"566","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,251.1,"85.853",46.6555,7.4028,1137,124,76,16,346,238,346,245,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",0.327834874193377,28
"567","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,39.8,"28.0937",46.6758,7.4315,1560,157,109,11,447,346,447,353,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-1.3586679881695,28
"568","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,122.3833,"41.0565",46.5798,7.7385,1237,129,87,13,363,271,363,281,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-0.699524723458796,28
"569","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,107.475,"64.459",46.5855,7.7676,1629,157,121,8,446,376,446,399,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.818516160387166,28
"570","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,109.275,"45.8291",46.8284,8.2143,1177,110,87,8,311,270,311,295,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-0.804149358909394,28
"571","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,170.08,"94.5788",46.83,8.2247,1519,141,115,7,399,357,392,396,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.318830823433886,28
"572","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,159.2,"119",46.9679,9.4678,1199,119,87,10,335,268,335,290,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",0,"home site",NA,"low","low","low",-0.40567015681064,28
"573","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,148.1167,"83.429",46.9361,9.4498,1344,130,101,9,368,306,368,324,"Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.494132140598744,28
"574","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,7.25,"2.3585",46.2803,7.0907,1448,139,104,9,395,337,375,393,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.695878655419245,24
"575","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,14.5,"0.5",46.2965,7.1501,1659,162,121,9,455,381,419,455,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",3.24678573624974,24
"576","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,3,NA,46.7184,7.9106,1389,158,88,20,452,273,452,278,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-0.799480667826216,24
"577","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,8.6667,"3.4801",46.7233,7.9051,1646,174,111,15,502,352,502,363,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",1.19434349147615,24
"578","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,5,NA,46.4726,7.1106,1397,151,96,16,430,296,430,306,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-0.0957821627695283,24
"579","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,5.3333,"2.0276",46.9194,8.6515,1137,124,76,16,346,238,346,245,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.0214891930981688,24
"580","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,6.6667,"2.9059",46.9192,8.6635,1560,157,109,11,447,346,447,353,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",0.490644986419462,24
"581","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,6.2,"2.2",46.5651,7.6118,1237,129,87,13,363,271,363,281,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.326436940264484,24
"582","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,3,"2",46.5511,7.578,1629,157,121,8,446,376,446,399,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-0.799480667826216,24
"583","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,2.6667,"0.6667",46.7197,8.2272,1177,110,87,8,311,270,311,295,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-0.916752023693913,24
"584","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,3,"2",46.7286,8.2451,1519,141,115,7,399,357,392,396,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-0.799480667826216,24
"585","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,5.3333,"1.8559",46.478,7.4243,1448,139,104,9,395,337,375,393,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.0214891930981688,24
"586","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,7.75,"3.326",46.4181,7.4019,1659,162,121,9,455,381,419,455,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",0.871803281683417,24
"587","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,2,NA,46.7042,9.1316,1646,174,111,15,502,352,502,363,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-1.15132992035456,24
"588","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,8,"6",46.6439,7.9564,1397,151,96,16,430,296,430,306,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.959765594815503,24
